"","X","stock.id","species","stock","region","sub.region","brood.yr","spawners","recruits","entry.yr","ln.rs","long","lat","loc.sst","our.region"
"205",205,NA,"Sockeye","Egegik","Bristol Bay","Bristol Bay South",2007,1432500,6454481,2009,1.50535344867083,157.38,58.25,-0.3014220678519,"EBS"
"206",206,NA,"Sockeye","Egegik","Bristol Bay","Bristol Bay South",2008,1259568,4018667,2010,1.16018145057075,157.38,58.25,-0.18041865499513,"EBS"
"207",207,NA,"Sockeye","Egegik","Bristol Bay","Bristol Bay South",2009,1146276,4446714,2011,1.35564696944823,157.38,58.25,-0.503309687595021,"EBS"
"208",208,NA,"Sockeye","Egegik","Bristol Bay","Bristol Bay South",2010,927054,10354434,2012,2.41315829645462,157.38,58.25,-0.20319918836449,"EBS"
"213",213,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1963,92184,368203,1965,1.38484783679986,158.8,58.68,-0.504813064341865,"EBS"
"214",214,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1964,128532,583057,1966,1.51210705115518,158.8,58.68,-0.0520134999205233,"EBS"
"215",215,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1965,180840,810918,1967,1.50055427683601,158.8,58.68,-0.337594524916948,"EBS"
"216",216,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1966,206360,301090,1968,0.377787007002101,158.8,58.68,-0.30844661477253,"EBS"
"217",217,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1967,281772,125740,1969,-0.806881950323896,158.8,58.68,-0.265908205999404,"EBS"
"218",218,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1968,194508,158918,1970,-0.202084947399233,158.8,58.68,-0.910505212563962,"EBS"
"219",219,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1969,512328,476719,1971,-0.0720378261577785,158.8,58.68,-1.2928824976535,"EBS"
"220",220,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1970,370920,287432,1972,-0.255000095409428,158.8,58.68,-0.94121201354128,"EBS"
"221",221,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1971,210960,259412,1973,0.206748989368711,158.8,58.68,-0.395652336578285,"EBS"
"222",222,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1972,60018,232045,1974,1.35228680114357,158.8,58.68,-0.721659570410835,"EBS"
"223",223,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1973,59508,451996,1975,2.02756257294055,158.8,58.68,-0.506258513828452,"EBS"
"224",224,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1974,358752,1267125,1976,1.26187449173138,158.8,58.68,-0.00762491233021035,"EBS"
"225",225,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1975,241086,2810901,1977,2.45610663519386,158.8,58.68,0.309133841428234,"EBS"
"226",226,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1976,186120,1354664,1978,1.98491710510789,158.8,58.68,0.818851394572952,"EBS"
"227",227,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1977,95970,830422,1979,2.15789836268741,158.8,58.68,0.184573303662962,"EBS"
"228",228,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1978,536154,562272,1980,0.047564285338444,158.8,58.68,0.499889438814952,"EBS"
"229",229,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1979,859560,896472,1981,0.0420464295719706,158.8,58.68,-0.119583575653835,"EBS"
"230",230,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1980,1987530,443802,1982,-1.49926942373138,158.8,58.68,0.307336793028096,"EBS"
"231",231,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1981,591144,838643,1983,0.349725466808762,158.8,58.68,0.544068011771642,"EBS"
"232",232,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1982,423768,346605,1984,-0.201000332640027,158.8,58.68,0.158079234200536,"EBS"
"233",233,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1983,180438,391102,1985,0.773581167068115,158.8,58.68,0.505180096848095,"EBS"
"234",234,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1984,184872,522950,1986,1.0398221634815,158.8,58.68,0.732521967347118,"EBS"
"235",235,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1985,212454,1138946,1987,1.67913305797142,158.8,58.68,0.830783634591822,"EBS"
"236",236,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1986,307728,1700593,1988,1.70951601683593,158.8,58.68,0.535216537362301,"EBS"
"237",237,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1987,169236,445511,1989,0.967927747465959,158.8,58.68,0.349475362243908,"EBS"
"238",238,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1988,170454,614895,1990,1.28298605592186,158.8,58.68,0.262951352764612,"EBS"
"239",239,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1989,461610,991781,1991,0.764781938046015,158.8,58.68,-0.0168251917024436,"EBS"
"240",240,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1990,365802,1229493,1992,1.21226496485837,158.8,58.68,0.626687049164289,"EBS"
"241",241,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1991,756126,983936,1993,0.263352825327758,158.8,58.68,0.542674952098272,"EBS"
"242",242,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1992,304920,139558,1994,-0.781569161657984,158.8,58.68,0.299881368679974,"EBS"
"243",243,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1993,405564,358172,1995,-0.12426537299095,158.8,58.68,0.438886313980685,"EBS"
"244",244,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1994,445920,659949,1996,0.392022995573869,158.8,58.68,0.571514637279453,"EBS"
"245",245,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1995,473382,1278254,1997,0.993347689690213,158.8,58.68,0.477244019299986,"EBS"
"246",246,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1996,400746,886422,1998,0.793865325024847,158.8,58.68,-0.0763432333973569,"EBS"
"247",247,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1997,127704,99343,1999,-0.251136577423481,158.8,58.68,-0.0863025862094036,"EBS"
"248",248,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1998,215904,536352,2000,0.909956797499833,158.8,58.68,0.612536549398174,"EBS"
"249",249,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",1999,445536,362485,2001,-0.206294957598638,158.8,58.68,0.873968117754661,"EBS"
"250",250,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2000,413316,767878,2002,0.619418432794561,158.8,58.68,1.46857456551041,"EBS"
"251",251,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2001,409596,490205,2003,0.17965236290778,158.8,58.68,0.929860763921735,"EBS"
"252",252,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2002,123156,448201,2004,1.29178994805957,158.8,58.68,1.00720967838751,"EBS"
"253",253,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2003,194088,1799054,2005,2.22670458571434,158.8,58.68,0.347683525488616,"EBS"
"254",254,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2004,109650,1227252,2006,2.41523932773275,158.8,58.68,-0.123823947772432,"EBS"
"255",255,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2005,365712,1623040,2007,1.49021007452993,158.8,58.68,-0.328934355113993,"EBS"
"256",256,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2006,305268,1242881,2008,1.4039972714942,158.8,58.68,-0.305100043980866,"EBS"
"257",257,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2007,415452,863918,2009,0.732110772736206,158.8,58.68,-0.313226414285349,"EBS"
"258",258,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2008,1054704,790276,2010,-0.288633186287817,158.8,58.68,-0.171239128174838,"EBS"
"259",259,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2009,514188,984015,2011,0.649052183501904,158.8,58.68,-0.464258287720086,"EBS"
"260",260,NA,"Sockeye","Igushik","Bristol Bay","Bristol Bay North",2010,518040,1747487,2012,1.21588157552605,158.8,58.68,-0.15235038052228,"EBS"
"265",265,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1963,338760,1388212,1965,1.41047997510229,157.03,58.85,-0.48242369358945,"EBS"
"266",266,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1964,957120,5763510,1966,1.7953731676548,157.03,58.85,-0.0358068785712618,"EBS"
"267",267,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1965,24325926,45820685,1967,0.633192931538225,157.03,58.85,-0.322544596238376,"EBS"
"268",268,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1966,3755185,6522057,1968,0.552052265333721,157.03,58.85,-0.255033909286944,"EBS"
"269",269,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1967,3216208,1784044,1969,-0.589320328311389,157.03,58.85,-0.224478100247446,"EBS"
"270",270,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1968,2557440,635320,1970,-1.39263322817307,157.03,58.85,-0.927373658196915,"EBS"
"271",271,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1969,8394204,5513624,1971,-0.420319347474812,157.03,58.85,-1.33744476480184,"EBS"
"272",272,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1970,13935306,15363869,1972,0.0975929642332821,157.03,58.85,-0.948226323310399,"EBS"
"273",273,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1971,2387392,2036282,1973,-0.159075960774181,157.03,58.85,-0.388277320676699,"EBS"
"274",274,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1972,1009962,3248668,1974,1.16833235979491,157.03,58.85,-0.734513969895724,"EBS"
"275",275,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1973,226554,2203237,1975,2.27469959448409,157.03,58.85,-0.527096625814444,"EBS"
"276",276,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1974,4433844,25784405,1976,1.76050292390933,157.03,58.85,0.0125267908762771,"EBS"
"277",277,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1975,13140450,37439008,1977,1.04701789648647,157.03,58.85,0.31825129983263,"EBS"
"278",278,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1976,1965282,10716319,1978,1.69613197333483,157.03,58.85,0.811220189919155,"EBS"
"279",279,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1977,1341144,3089496,1979,0.834484989725394,157.03,58.85,0.147077293432918,"EBS"
"280",280,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1978,4149288,5055225,1980,0.197485608609262,157.03,58.85,0.491770531889704,"EBS"
"281",281,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1979,11218434,43049709,1981,1.34479715310808,157.03,58.85,-0.142438026768285,"EBS"
"282",282,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1980,22505268,12597126,1982,-0.580280722437115,157.03,58.85,0.296233128028413,"EBS"
"283",283,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1981,1754358,2048728,1983,0.155116134736715,157.03,58.85,0.565327459056837,"EBS"
"284",284,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1982,1134840,1509144,1984,0.285050930834907,157.03,58.85,0.147265298859664,"EBS"
"285",285,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1983,3569982,13774171,1985,1.35023461797777,157.03,58.85,0.503804602996889,"EBS"
"286",286,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1984,10490670,23284317,1986,0.797293753094741,157.03,58.85,0.743634866565029,"EBS"
"287",287,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1985,7211046,18311749,1987,0.931928858640184,157.03,58.85,0.857154786691574,"EBS"
"288",288,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1986,1179322,4113933,1988,1.24943980817078,157.03,58.85,0.52952998859702,"EBS"
"289",289,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1987,6065880,11646719,1989,0.652344882767947,157.03,58.85,0.316424015963518,"EBS"
"290",290,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1988,4065216,9204222,1990,0.817195413710643,157.03,58.85,0.244968106068312,"EBS"
"291",291,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1989,8317500,24796913,1991,1.09235744070623,157.03,58.85,-0.0120782917012315,"EBS"
"292",292,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1990,6970020,26294885,1992,1.32775633936794,157.03,58.85,0.613486741416637,"EBS"
"293",293,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1991,4222788,4636821,1993,0.0935334287065094,157.03,58.85,0.520006637878564,"EBS"
"294",294,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1992,4725864,1876570,1994,-0.923604758984512,157.03,58.85,0.280899831966688,"EBS"
"295",295,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1993,4025166,3131827,1995,-0.25094961192389,157.03,58.85,0.412409140483145,"EBS"
"296",296,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1994,8355936,7304599,1996,-0.134468034710267,157.03,58.85,0.570782030326872,"EBS"
"297",297,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1995,10038720,10647371,1997,0.0588633911255662,157.03,58.85,0.525182224595709,"EBS"
"298",298,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1996,1450578,2300486,1998,0.461158307267293,157.03,58.85,-0.0419209037499429,"EBS"
"299",299,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1997,1503732,842682,1999,-0.579115634506813,157.03,58.85,-0.0800981461409504,"EBS"
"300",300,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1998,2296074,1280843,2000,-0.583682252999267,157.03,58.85,0.599957169375639,"EBS"
"301",301,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",1999,6196914,7397608,2001,0.177105278511598,157.03,58.85,0.839922266146294,"EBS"
"302",302,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2000,1827780,4277403,2002,0.850243934050001,157.03,58.85,1.43492872967962,"EBS"
"303",303,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2001,1095348,3860428,2003,1.25970593716162,157.03,58.85,0.906203019335333,"EBS"
"304",304,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2002,703884,3470457,2004,1.59542799470312,157.03,58.85,0.995365864054906,"EBS"
"305",305,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2003,1686804,4607126,2005,1.00476862102355,157.03,58.85,0.346848236872198,"EBS"
"306",306,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2004,5500134,10923563,2006,0.686149743571628,157.03,58.85,-0.114052770729144,"EBS"
"307",307,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2005,2320332,9793955,2007,1.44005507973161,157.03,58.85,-0.308610516207661,"EBS"
"308",308,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2006,3068226,8552134,2008,1.02508129803289,157.03,58.85,-0.29929353168924,"EBS"
"309",309,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2007,2810208,12878117,2009,1.52227101237789,157.03,58.85,-0.305369598900755,"EBS"
"310",310,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2008,2757912,6571029,2010,0.868196569554346,157.03,58.85,-0.194188514591414,"EBS"
"311",311,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2009,2266140,12293396,2011,1.69098426404653,157.03,58.85,-0.500692957745218,"EBS"
"312",312,NA,"Sockeye","Kvichak","Bristol Bay","Bristol Bay South",2010,4207410,20428671,2012,1.58009209883887,157.03,58.85,-0.200368936188913,"EBS"
"317",317,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1963,905358,1706833,1965,0.634064439964696,157.08,58.78,-0.48242369358945,"EBS"
"318",318,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1964,1349604,2223528,1966,0.499283907562122,157.08,58.78,-0.0358068785712618,"EBS"
"319",319,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1965,717798,2654766,1967,1.30792360178047,157.08,58.78,-0.322544596238376,"EBS"
"320",320,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1966,1016445,4205619,1968,1.42011024290698,157.08,58.78,-0.255033909286944,"EBS"
"321",321,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1967,755640,1552165,1969,0.719840937236523,157.08,58.78,-0.224478100247446,"EBS"
"322",322,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1968,1023222,638309,1970,-0.471889259090669,157.08,58.78,-0.927373658196915,"EBS"
"323",323,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1969,1331202,2143775,1971,0.47648600018417,157.08,58.78,-1.33744476480184,"EBS"
"324",324,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1970,732502,2535302,1972,1.24160196981659,157.08,58.78,-0.948226323310399,"EBS"
"325",325,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1971,935754,4350416,1973,1.53667413027276,157.08,58.78,-0.388277320676699,"EBS"
"326",326,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1972,586518,1715201,1974,1.07308219573903,157.08,58.78,-0.734513969895724,"EBS"
"327",327,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1973,356676,2742665,1975,2.03985754775371,157.08,58.78,-0.527096625814444,"EBS"
"328",328,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1974,1241058,2642510,1976,0.755764981417096,157.08,58.78,0.0125267908762771,"EBS"
"329",329,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1975,2026686,5195702,1977,0.941429798616442,157.08,58.78,0.31825129983263,"EBS"
"330",330,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1976,1320750,8991727,1978,1.91810517530788,157.08,58.78,0.811220189919155,"EBS"
"331",331,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1977,1085856,3721053,1979,1.23163807671104,157.08,58.78,0.147077293432918,"EBS"
"332",332,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1978,813378,2788293,1980,1.23198891347134,157.08,58.78,0.491770531889704,"EBS"
"333",333,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1979,925362,3963911,1981,1.4548014308234,157.08,58.78,-0.142438026768285,"EBS"
"334",334,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1980,2644698,4922128,1982,0.621184076221735,157.08,58.78,0.296233128028413,"EBS"
"335",335,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1981,1796220,4683497,1983,0.958360596309994,157.08,58.78,0.565327459056837,"EBS"
"336",336,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1982,1155552,1820715,1984,0.454651129200102,157.08,58.78,0.147265298859664,"EBS"
"337",337,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1983,888294,1451800,1985,0.491256675572736,157.08,58.78,0.503804602996889,"EBS"
"338",338,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1984,1242474,4384274,1986,1.26091949447629,157.08,58.78,0.743634866565029,"EBS"
"339",339,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1985,1849938,7147405,1987,1.35159722875025,157.08,58.78,0.857154786691574,"EBS"
"340",340,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1986,1977645,12634892,1988,1.85455545024191,157.08,58.78,0.52952998859702,"EBS"
"341",341,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1987,1061806,5472173,1989,1.63970456338441,157.08,58.78,0.316424015963518,"EBS"
"342",342,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1988,1037862,2972683,1990,1.05230208409912,157.08,58.78,0.244968106068312,"EBS"
"343",343,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1989,1161984,3006867,1991,0.95076978392676,157.08,58.78,-0.0120782917012315,"EBS"
"344",344,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1990,2092578,3824681,1992,0.6030782664354,157.08,58.78,0.613486741416637,"EBS"
"345",345,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1991,3578508,4574326,1993,0.245513411702521,157.08,58.78,0.520006637878564,"EBS"
"346",346,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1992,1606650,1469488,1994,-0.0892372250959904,157.08,58.78,0.280899831966688,"EBS"
"347",347,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1993,1535658,2671484,1995,0.553675169569181,157.08,58.78,0.412409140483145,"EBS"
"348",348,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1994,990810,2350996,1996,0.864071556716433,157.08,58.78,0.570782030326872,"EBS"
"349",349,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1995,1111140,5810340,1997,1.65425257362523,157.08,58.78,0.525182224595709,"EBS"
"350",350,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1996,1078098,6316438,1998,1.76795706423163,157.08,58.78,-0.0419209037499429,"EBS"
"351",351,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1997,1025664,3360605,1999,1.18678080955674,157.08,58.78,-0.0800981461409504,"EBS"
"352",352,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1998,1202172,3764480,2000,1.14147981678553,157.08,58.78,0.599957169375639,"EBS"
"353",353,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",1999,1625364,3663371,2001,0.812651971071727,157.08,58.78,0.839922266146294,"EBS"
"354",354,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2000,1375488,8902992,2002,1.86757882277351,157.08,58.78,1.43492872967962,"EBS"
"355",355,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2001,1830360,5351526,2003,1.07286908506369,157.08,58.78,0.906203019335333,"EBS"
"356",356,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2002,1263918,6474697,2004,1.6336853909213,157.08,58.78,0.995365864054906,"EBS"
"357",357,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2003,1831170,12843685,2005,1.9478971440343,157.08,58.78,0.346848236872198,"EBS"
"358",358,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2004,1939674,3946524,2006,0.71031527376811,157.08,58.78,-0.114052770729144,"EBS"
"359",359,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2005,2744622,5125503,2007,0.62458530598863,157.08,58.78,-0.308610516207661,"EBS"
"360",360,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2006,1953228,4618757,2008,0.860642232722661,157.08,58.78,-0.29929353168924,"EBS"
"361",361,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2007,2945304,4410723,2009,0.403826584016794,157.08,58.78,-0.305369598900755,"EBS"
"362",362,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2008,2472690,3150583,2010,0.242280888216986,157.08,58.78,-0.194188514591414,"EBS"
"363",363,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2009,1169466,1818347,2011,0.441380612262618,157.08,58.78,-0.500692957745218,"EBS"
"364",364,NA,"Sockeye","Naknek","Bristol Bay","Bristol Bay South",2010,1463928,6456948,2012,1.48403352633453,157.08,58.78,-0.200368936188913,"EBS"
"369",369,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1963,234820.8018,214838,1965,-0.0889384219859854,158.49,58.82,-0.504813064341865,"EBS"
"370",370,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1964,134852.6266,93339,1966,-0.36794450039068,158.49,58.82,-0.0520134999205233,"EBS"
"371",371,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1965,255793.5021,779751,1967,1.11460415139471,158.49,58.82,-0.337594524916948,"EBS"
"372",372,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1966,233577.6147,701562,1968,1.09979485879609,158.49,58.82,-0.30844661477253,"EBS"
"373",373,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1967,74002.81765,227029,1969,1.12097459379497,158.49,58.82,-0.265908205999404,"EBS"
"374",374,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1968,142360.4153,344177,1970,0.882794082039662,158.49,58.82,-0.910505212563962,"EBS"
"375",375,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1969,95805.0467,493689,1971,1.6395904011493,158.49,58.82,-1.2928824976535,"EBS"
"376",376,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1970,452891.7581,988759,1972,0.780797469102844,158.49,58.82,-0.94121201354128,"EBS"
"377",377,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1971,312699.1781,1010994,1973,1.17344764822224,158.49,58.82,-0.395652336578285,"EBS"
"378",378,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1973,210600.7728,1380184,1975,1.88000783338767,158.49,58.82,-0.506258513828452,"EBS"
"379",379,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1974,204190.1742,383620,1976,0.630600693231973,158.49,58.82,-0.00762491233021035,"EBS"
"380",380,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1975,832092.6013,5995145,1977,1.97476151972418,158.49,58.82,0.309133841428234,"EBS"
"381",381,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1976,520302.5868,4351919,1978,2.12396163619925,158.49,58.82,0.818851394572952,"EBS"
"382",382,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1977,611588.3606,3236085,1979,1.66606010202194,158.49,58.82,0.184573303662962,"EBS"
"383",383,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1978,734040.0845,1513723,1980,0.723763820050659,158.49,58.82,0.499889438814952,"EBS"
"384",384,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1979,551271.6622,1846150,1981,1.20862994603614,158.49,58.82,-0.119583575653835,"EBS"
"385",385,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1980,3669136.414,1210262,1982,-1.1091194597448,158.49,58.82,0.307336793028096,"EBS"
"386",386,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1981,1118872.875,1976753,1983,0.569133782632317,158.49,58.82,0.544068011771642,"EBS"
"387",387,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1982,664579.7666,1335146,1984,0.697641017171331,158.49,58.82,0.158079234200536,"EBS"
"388",388,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1983,446845.0461,1548733,1985,1.24298057479369,158.49,58.82,0.505180096848095,"EBS"
"389",389,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1984,655739.2017,761243,1986,0.149189472066873,158.49,58.82,0.732521967347118,"EBS"
"390",390,NA,"Sockeye","Nushagak","Bristol Bay","Bristol Bay North",1985,551319.2218,1416867,1987,0.943889383713555,158.49,58.82,0.830783634591822,"EBS"
