"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.3","w.sst.2","w.sst.1"
"439","South","Francois/Fraser_Summer",1986,44564,561845,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"440","South","Francois/Fraser_Summer",1987,98179,435676,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"441","South","Francois/Fraser_Summer",1988,200537,991499,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"442","South","Francois/Fraser_Summer",1989,15903,222287,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"443","South","Francois/Fraser_Summer",1990,56537,951836,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"444","South","Francois/Fraser_Summer",1991,54349,336569,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"445","South","Francois/Fraser_Summer",1992,55138,868461,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"446","South","Francois/Fraser_Summer",1993,42861,309844,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"447","South","Francois/Fraser_Summer",1994,63584,682185,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"448","South","Francois/Fraser_Summer",1995,41135,183959,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"449","South","Francois/Fraser_Summer",1996,167624,811994,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"450","South","Francois/Fraser_Summer",1997,23241,125173,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"451","South","Francois/Fraser_Summer",1998,96961,637997,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"452","South","Francois/Fraser_Summer",1999,66080,174462,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"453","South","Francois/Fraser_Summer",2000,195386,717671,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"454","South","Francois/Fraser_Summer",2001,61590,287128,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"455","South","Francois/Fraser_Summer",2002,177618,248375,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"456","South","Francois/Fraser_Summer",2003,43829,49132,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"457","South","Francois/Fraser_Summer",2004,53755,245898,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"458","South","Francois/Fraser_Summer",2005,102247,11536,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"459","South","Francois/Fraser_Summer",2006,79834,472022,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"460","GOA","Frazer",1966,16456,39910,1968,154.04,57.13,-0.313893592408049,-0.747424334028175,-0.799326360814678,-0.192535552079502
"461","GOA","Frazer",1967,21834,95202,1969,154.04,57.13,-0.116926219130359,-0.357070352176688,-0.439337752225281,-1.40611716954985
"462","GOA","Frazer",1968,16738,57910,1970,154.04,57.13,-0.286302846010933,-0.448315323263965,0.03058559987898,0.527441665099292
"463","GOA","Frazer",1969,14041,65984,1971,154.04,57.13,-1.52892350444355,-0.599502408365907,-1.16297444509851,-0.466270465341332
"464","GOA","Frazer",1970,24039,104005,1972,154.04,57.13,-1.54011778070054,-1.13310599000022,-1.46652375232966,-1.85967842485568
"465","GOA","Frazer",1971,55366,121419,1973,154.04,57.13,-1.19170964154422,-1.34471641424599,-1.08723540894114,-1.07336907980364
"466","GOA","Frazer",1972,66419,194066,1974,154.04,57.13,-0.510384383145231,-0.917157249029014,-0.8390513336417,-1.10110173807864
"467","GOA","Frazer",1973,56255,61415,1975,154.04,57.13,-0.973164915028516,-0.938186794075585,-0.856729322074058,-0.577000929204763
"468","GOA","Frazer",1974,82609,209026,1976,154.04,57.13,-0.350586093594947,-0.433647212439069,-0.361970354056221,-1.13645771494335
"469","GOA","Frazer",1975,64199,299631,1977,154.04,57.13,0.176598502786334,-0.44337790296379,-0.0968379969740086,0.412517006830911
"470","GOA","Frazer",1976,119321,709424,1978,154.04,57.13,-0.0606640354152453,-0.0171515869223053,-0.231985883798913,-0.606193000778928
"471","GOA","Frazer",1977,139548,425466,1979,154.04,57.13,0.253034530997466,-0.0797089220570273,0.183533117303923,0.142221233181101
"472","GOA","Frazer",1978,141981,235043,1980,154.04,57.13,-0.124115661225746,0.220744470202366,0.260006088712998,0.224845001426745
"473","GOA","Frazer",1979,126742,59106,1981,154.04,57.13,0.48471531760682,0.219583418518153,0.216952627063857,0.295167175999252
"474","GOA","Frazer",1980,405535,761264,1982,154.04,57.13,-0.297507672399121,0.266900660061142,0.252767402092087,0.138738078128462
"475","GOA","Frazer",1981,377716,29471,1983,154.04,57.13,0.826773674354022,0.495129516047394,0.67332523500686,0.366796726055712
"476","GOA","Frazer",1982,430423,80172,1984,154.04,57.13,1.00509517105279,0.741439866398969,0.928761436570597,0.979853743958008
"477","GOA","Frazer",1983,158340,1038092,1985,154.04,57.13,-0.0248862258623432,0.582599540399278,0.383972438619913,0.877669129183186
"478","GOA","Frazer",1984,53524,503856,1986,154.04,57.13,0.475830438450847,0.739212623451763,0.669984370586051,-0.109724251943359
"479","GOA","Frazer",1985,485835,160412,1987,154.04,57.13,0.653584073146236,0.684570835833822,1.08171837972241,1.44969299311546
"480","GOA","Frazer",1986,126529,2227031,1988,154.04,57.13,0.407584798144919,0.580294084242206,0.145594629805578,0.713743766329364
"481","GOA","Frazer",1987,40544,385701,1989,154.04,57.13,0.155788447889136,0.0296456177639923,-0.312403456518694,-0.422554506718208
"482","GOA","Frazer",1988,246704,364652,1990,154.04,57.13,-0.124580595256034,-0.384761564588429,-0.365865093523539,-0.20225240631918
"483","GOA","Frazer",1989,360373,1375543,1991,154.04,57.13,-0.182684726293812,-0.111258574832552,-0.0657616590892384,-0.529477780727899
"484","GOA","Frazer",1990,226707,704000,1992,154.04,57.13,-0.228178638247409,-0.0973468510903743,0.118718613728388,0.397954462549422
"485","GOA","Frazer",1991,190358,498970,1993,154.04,57.13,0.538803857229214,0.407032561034303,0.411571610276743,-0.160517235092646
"486","GOA","Frazer",1992,185825,551819,1994,154.04,57.13,-0.118766811317829,0.0420860109544805,0.143387633978044,0.983660455646132
"487","GOA","Frazer",1993,178391,497344,1995,154.04,57.13,-0.211511631171433,0.00255848322096386,-0.48799250299162,-0.696885187690045
"488","GOA","Frazer",1994,206071,305309,1996,154.04,57.13,-0.170496567759389,-0.498118445513888,-0.39873507442581,-0.279099818293196
"489","GOA","Frazer",1995,196323,609328,1997,154.04,57.13,0.73392869135495,0.121897758694646,0.322396547188567,-0.518370330558423
"490","GOA","Frazer",1996,198695,255258,1998,154.04,57.13,0.35914205030149,0.352503694805338,0.787940707487218,1.16316342493556
"491","GOA","Frazer",1997,205264,59662,1999,154.04,57.13,-0.456724652256435,0.278266026802423,-0.164182672264143,0.412717990038879
"492","GOA","Frazer",1998,233755,358372,2000,154.04,57.13,0.0834422523073594,0.0073670218434092,-0.195308462254326,-0.741083334567166
"493","GOA","Frazer",1999,216565,837997,2001,154.04,57.13,0.0923325574872794,-0.365838555953068,-0.178216166646019,0.350466410058514
"494","GOA","Frazer",2000,158044,513742,2002,154.04,57.13,0.713659491656719,0.509212491274918,0.588585531883119,-0.706898743350551
"495","GOA","Frazer",2001,154349,181390,2003,154.04,57.13,0.680891676418715,0.440462545865374,1.01414319047334,1.88406980711679
"496","GOA","Frazer",2002,85317,172334,2004,154.04,57.13,0.593749586710251,0.777900892504212,0.224816435197923,0.144216573829882
"497","GOA","Frazer",2003,201679,358440,2005,154.04,57.13,0.487525126088913,0.143713833249153,0.143462462958788,0.305416296565964
"498","GOA","Frazer",2004,120664,493239,2006,154.04,57.13,-0.412837159715274,-0.195470141037169,-0.445913359838735,-0.0184913706483889
"499","GOA","Frazer",2005,136948,172382,2007,154.04,57.13,-0.586506745869773,-0.6263013359392,-0.930206318584605,-0.873335349029081
"500","GOA","Frazer",2006,89516,419575,2008,154.04,57.13,-0.814885674629837,-0.991016100991152,-1.04985647697219,-0.987077288140129
"501","GOA","Frazer",2007,120186,366050,2009,154.04,57.13,-0.342298395192271,-0.657195665261188,-0.492254853821717,-1.11263566580425
"502","GOA","Frazer",2008,105363,254565,2010,154.04,57.13,0.0258498521606303,-0.301888303051962,0.10348537832418,0.128125958160811
"503","South","Gates",1968,3834,82665,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"504","South","Gates",1969,360,4766,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"505","South","Gates",1970,14,412,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"506","South","Gates",1971,115,12647,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"507","South","Gates",1972,3128,132613,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"508","South","Gates",1973,351,14585,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"509","South","Gates",1974,37,2972,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"510","South","Gates",1975,1246,19729,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"511","South","Gates",1976,8820,73194,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"512","South","Gates",1977,1174,20710,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"513","South","Gates",1978,129,1647,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"514","South","Gates",1979,1649,17768,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"515","South","Gates",1980,11032,79344,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"516","South","Gates",1981,1907,17764,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"517","South","Gates",1982,439,9701,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"518","South","Gates",1983,3055,28098,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"519","South","Gates",1984,9148,137863,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"520","South","Gates",1985,2032,131962,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
"521","South","Gates",1986,1880,27349,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"522","South","Gates",1987,4105,27833,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"523","South","Gates",1988,17841,319352,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"524","South","Gates",1989,9795,53094,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"525","South","Gates",1990,3304,15610,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"526","South","Gates",1991,4618,21685,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"527","South","Gates",1992,9224,195433,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"528","South","Gates",1993,8780,67524,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"529","South","Gates",1994,1706,34364,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"530","South","Gates",1995,4533,23459,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"531","South","Gates",1996,14139,198000,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"532","South","Gates",1997,1877,13409,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"533","South","Gates",1998,2442,4812,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"534","South","Gates",1999,1765,42642,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"535","South","Gates",2000,16571,92002,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"536","South","Gates",2001,4007,50246,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"537","South","Gates",2002,1144,13001,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"538","South","Gates",2003,5036,4761,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"539","South","Gates",2004,5483,49280,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"540","South","Gates",2005,8851,15027,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"541","South","Gates",2006,1456,39415,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"542","EBS","Igushik",1960,495087,324150,1962,158.8,58.68,-0.656889062867371,-0.468646050931979,-0.435324072559988,-0.424554723574082
"543","EBS","Igushik",1961,294252,300743,1963,158.8,58.68,-0.420563150125212,-0.409682902304516,-0.402246991669733,-0.446093421545893
"544","EBS","Igushik",1962,15660,229117,1964,158.8,58.68,-0.529722846738773,-0.484849511053988,-0.504227555808035,-0.358400561793573
"545","EBS","Igushik",1963,92184,368205,1965,158.8,58.68,-0.56337986754227,-0.354661804590403,-0.352792425988818,-0.650054549822497
"546","EBS","Igushik",1964,128532,583060,1966,158.8,58.68,-0.39557961379883,-0.31705684107085,-0.150557986695027,-0.0555303021551381
"547","EBS","Igushik",1965,180840,810920,1967,158.8,58.68,0.189239783814641,-0.212361540225059,-0.290777159260019,-0.245585671234917
"548","EBS","Igushik",1966,206360,301093,1968,158.8,58.68,-0.320559026830638,-0.32276719990565,-0.361357964241017,-0.335968647285122
"549","EBS","Igushik",1967,281772,125745,1969,158.8,58.68,0.0486593357438716,-0.210663611172796,-0.148011093116634,-0.386747281196911
"550","EBS","Igushik",1968,194508,158923,1970,158.8,58.68,-0.293217231660494,-0.19516900595822,-0.0993798683388745,0.0907250949636443
"551","EBS","Igushik",1969,512328,476722,1971,158.8,58.68,-1.1825742773806,-0.446346897881656,-0.714882894304307,-0.289484831641393
"552","EBS","Igushik",1970,370920,287436,1972,158.8,58.68,-1.10883739415741,-0.664118557194397,-0.851435419970899,-1.14028095696722
"553","EBS","Igushik",1971,210960,259415,1973,158.8,58.68,-0.585579839638957,-0.66240373043176,-0.42346511716403,-0.562589882974577
"554","EBS","Igushik",1972,60018,232049,1974,158.8,58.68,-0.291041657296813,-0.39490554072105,-0.311063369594287,-0.284340351353483
"555","EBS","Igushik",1973,59508,452000,1975,158.8,58.68,-0.763881168184161,-0.523247310045854,-0.642700789392039,-0.33778638783509
"556","EBS","Igushik",1974,358752,1267130,1976,158.8,58.68,-0.406882349321913,-0.395647180759686,-0.424577577221983,-0.947615190948988
"557","EBS","Igushik",1975,241086,2810903,1977,158.8,58.68,0.134500192810145,-0.172061250399484,0.215715719875267,0.0984600365050209
"558","EBS","Igushik",1976,186120,1354667,1978,158.8,58.68,0.348397376989342,0.38760506194671,0.532177574667555,0.332971403245514
"559","EBS","Igushik",1977,95970,830426,1979,158.8,58.68,0.446268575340911,0.446838348010477,0.503771820392958,0.731383746089596
"560","EBS","Igushik",1978,536154,562275,1980,158.8,58.68,-0.138824967693077,0.328625785865462,0.127246805753395,0.276159894696321
"561","EBS","Igushik",1979,859560,896476,1981,158.8,58.68,0.351567900693781,0.224713623555342,0.198990487984853,-0.0216662831895314
"562","EBS","Igushik",1980,1987530,443803,1982,158.8,58.68,-0.441338308374629,0.0939773689417237,0.151799195007351,0.419647259159237
"563","EBS","Igushik",1981,591144,838645,1983,158.8,58.68,0.648114913719673,0.280646309909717,0.211145835284956,-0.116048869144534
"564","EBS","Igushik",1982,423768,346608,1984,158.8,58.68,0.473810106710568,0.490971072471589,0.794481043279651,0.538340539714447
"565","EBS","Igushik",1983,180438,391104,1985,158.8,58.68,-0.00895118216375974,0.673940321910033,0.741740213007826,1.05062154684485
"566","EBS","Igushik",1984,184872,522953,1986,158.8,58.68,0.379087448833785,0.882571098862345,0.79854587487109,0.432858879170797
"567","EBS","Igushik",1985,212454,1138951,1987,158.8,58.68,0.675960881793974,0.718304731291733,0.861027657352201,1.16423287057138
"568","EBS","Igushik",1986,307728,1700597,1988,158.8,58.68,0.451372304031775,0.5815187092339,0.290161628565159,0.55782244413302
"569","EBS","Igushik",1987,169236,445515,1989,158.8,58.68,0.165319450340675,0.199904195954008,0.0209450718645024,0.0225008129972978
"570","EBS","Igushik",1988,170454,614898,1990,158.8,58.68,-0.0248413129950885,0.0816465235646092,0.111219378848265,0.019389330731707
"571","EBS","Igushik",1989,461610,991784,1991,158.8,58.68,0.217635897963741,0.180511882428925,0.261073158277534,0.203049426964823
"572","EBS","Igushik",1990,365802,1229498,1992,158.8,58.68,-0.0508498734790396,0.157261948194742,0.134368208809702,0.319096889590246
"573","EBS","Igushik",1991,756126,983939,1993,158.8,58.68,0.611389124617746,0.389702270866512,0.425004961504645,-0.0503604719708426
"574","EBS","Igushik",1992,304920,139561,1994,158.8,58.68,0.177035978316189,0.264585837308495,0.422058991948163,0.900370394980133
"575","EBS","Igushik",1993,405564,358174,1995,158.8,58.68,0.473294338411728,0.515624080289477,0.323250922944148,-0.0562524110838067
"576","EBS","Igushik",1994,445920,659953,1996,158.8,58.68,0.133388794671833,0.308502126995415,0.490879396035025,0.702754256972103
"577","EBS","Igushik",1995,473382,1278256,1997,158.8,58.68,0.503696713566127,0.416299897734287,0.273072718115379,0.279004535097948
"578","EBS","Igushik",1996,400746,886426,1998,158.8,58.68,0.283280301773275,0.269971702332847,0.265455285950297,0.267140901132811
"579","EBS","Igushik",1997,127704,99345,1999,158.8,58.68,-0.663712305894932,-0.102509411905216,-0.28733456842423,0.263769670767783
"580","EBS","Igushik",1998,215904,536354,2000,158.8,58.68,0.453206349196147,0.38633711967772,0.447620844132689,-0.838438807616242
"581","EBS","Igushik",1999,445536,362488,2001,158.8,58.68,0.551190805652305,0.293894071594281,0.860060511199543,1.73368049588162
"582","EBS","Igushik",2000,413316,767881,2002,158.8,58.68,1.20383471385804,1.03215624215067,0.681394115285195,-0.013559473482534
"583","EBS","Igushik",2001,409596,490207,2003,158.8,58.68,0.835725665826706,0.727629147427825,1.09822345788301,1.37634770405292
"584","EBS","Igushik",2002,123156,448204,2004,158.8,58.68,0.791352439674941,1.06983014435338,0.916571364503611,0.820099211713088
"585","EBS","Igushik",2003,194088,1799058,2005,158.8,58.68,0.614240150918287,0.544342530783003,0.40646419031796,1.01304351729413
"586","EBS","Igushik",2004,109650,1227254,2006,158.8,58.68,0.158917751897889,0.256640676551486,-0.121560743819838,-0.200115136658214
"587","EBS","Igushik",2005,365712,1623044,2007,158.8,58.68,-0.147151660437497,-0.24980893044426,-0.274655827337283,-0.0430063509814625
"588","EBS","Igushik",2006,305268,1242884,2008,158.8,58.68,-0.539098775051205,-0.488668788932882,-0.711500007908591,-0.506305303693103
"589","GOA","Kasilof",1969,46964,110919,1971,151.3,60.39,-1.52178392010704,-0.599502408365907,-1.16297444509851,-0.466270465341332
"590","GOA","Kasilof",1970,38797,168239,1972,151.3,60.39,-1.58877026876396,-1.13310599000022,-1.46652375232966,-1.85967842485568
"591","GOA","Kasilof",1971,91887,295083,1973,151.3,60.39,-1.2352021428022,-1.34471641424599,-1.08723540894114,-1.07336907980364
"592","GOA","Kasilof",1972,115486,372639,1974,151.3,60.39,-0.607599635797648,-0.917157249029014,-0.8390513336417,-1.10110173807864
"593","GOA","Kasilof",1973,40880,341734,1975,151.3,60.39,-1.00737612624207,-0.938186794075585,-0.856729322074058,-0.577000929204763
"594","GOA","Kasilof",1974,71335,342896,1976,151.3,60.39,-0.357565511254713,-0.433647212439069,-0.361970354056221,-1.13645771494335
"595","GOA","Kasilof",1975,45687,321500,1977,151.3,60.39,0.159675376729917,-0.44337790296379,-0.0968379969740086,0.412517006830911
"596","GOA","Kasilof",1976,136595,691693,1978,151.3,60.39,-0.133910196540447,-0.0171515869223053,-0.231985883798913,-0.606193000778928
"597","GOA","Kasilof",1977,156616,610171,1979,151.3,60.39,0.151162655665438,-0.0797089220570273,0.183533117303923,0.142221233181101
"598","GOA","Kasilof",1978,112484,695679,1980,151.3,60.39,-0.0969660096897958,0.220744470202366,0.260006088712998,0.224845001426745
"599","GOA","Kasilof",1979,152503,783821,1981,151.3,60.39,0.47793172092267,0.219583418518153,0.216952627063857,0.295167175999252
"600","GOA","Kasilof",1980,182284,1082721,1982,151.3,60.39,-0.208308034125199,0.266900660061142,0.252767402092087,0.138738078128462
"601","GOA","Kasilof",1981,252460,1853442,1983,151.3,60.39,0.814511853749596,0.495129516047394,0.67332523500686,0.366796726055712
"602","GOA","Kasilof",1982,172470,1287592,1984,151.3,60.39,0.983165377359799,0.741439866398969,0.928761436570597,0.979853743958008
"603","GOA","Kasilof",1983,205361,1008308,1985,151.3,60.39,-0.108068044914551,0.582599540399278,0.383972438619913,0.877669129183186
"604","GOA","Kasilof",1984,226469,766694,1986,151.3,60.39,0.383981832643102,0.739212623451763,0.669984370586051,-0.109724251943359
"605","GOA","Kasilof",1985,501071,369740,1987,151.3,60.39,0.530618961264687,0.684570835833822,1.08171837972241,1.44969299311546
"606","GOA","Kasilof",1986,270559,674252,1988,151.3,60.39,0.346067846494,0.580294084242206,0.145594629805578,0.713743766329364
"607","GOA","Kasilof",1987,243244,887782,1989,151.3,60.39,0.153245774456815,0.0296456177639923,-0.312403456518694,-0.422554506718208
"608","GOA","Kasilof",1988,194322,665176,1990,151.3,60.39,-0.190183355550927,-0.384761564588429,-0.365865093523539,-0.20225240631918
"609","GOA","Kasilof",1989,156427,512385,1991,151.3,60.39,-0.330936105536928,-0.111258574832552,-0.0657616590892384,-0.529477780727899
"610","GOA","Kasilof",1990,140589,501812,1992,151.3,60.39,-0.357539987062633,-0.0973468510903743,0.118718613728388,0.397954462549422
"611","GOA","Kasilof",1991,223492,946237,1993,151.3,60.39,0.375058335253306,0.407032561034303,0.411571610276743,-0.160517235092646
"612","GOA","Kasilof",1992,181394,815919,1994,151.3,60.39,-0.26433411227773,0.0420860109544805,0.143387633978044,0.983660455646132
"613","GOA","Kasilof",1993,142111,521361,1995,151.3,60.39,-0.468425861491124,0.00255848322096386,-0.48799250299162,-0.696885187690045
"614","GOA","Kasilof",1994,204604,765529,1996,151.3,60.39,-0.393171470060532,-0.498118445513888,-0.39873507442581,-0.279099818293196
"615","GOA","Kasilof",1995,188698,530599,1997,151.3,60.39,0.674561079638286,0.121897758694646,0.322396547188567,-0.518370330558423
"616","GOA","Kasilof",1996,252213,751566,1998,151.3,60.39,0.273450186104461,0.352503694805338,0.787940707487218,1.16316342493556
"617","GOA","Kasilof",1997,254459,682580,1999,151.3,60.39,-0.400643511275904,0.278266026802423,-0.164182672264143,0.412717990038879
"618","GOA","Kasilof",1998,248220,792308,2000,151.3,60.39,-0.012147066543698,0.0073670218434092,-0.195308462254326,-0.741083334567166
"619","GOA","Kasilof",1999,301403,1158888,2001,151.3,60.39,-0.0557288259334406,-0.365838555953068,-0.178216166646019,0.350466410058514
"620","GOA","Kasilof",2000,253514,1388432,2002,151.3,60.39,0.542378278722844,0.509212491274918,0.588585531883119,-0.706898743350551
"621","GOA","Kasilof",2001,308510,1627669,2003,151.3,60.39,0.621786741258026,0.440462545865374,1.01414319047334,1.88406980711679
"622","GOA","Kasilof",2002,225184,1250022,2004,151.3,60.39,0.514173522345413,0.777900892504212,0.224816435197923,0.144216573829882
"623","GOA","Kasilof",2003,341327,1560304,2005,151.3,60.39,0.439221610652936,0.143713833249153,0.143462462958788,0.305416296565964
"624","GOA","Kasilof",2004,523653,1491097,2006,151.3,60.39,-0.509521711646266,-0.195470141037169,-0.445913359838735,-0.0184913706483889
"625","GOA","Kasilof",2005,360065,878678,2007,151.3,60.39,-0.635860876637736,-0.6263013359392,-0.930206318584605,-0.873335349029081
"626","GOA","Kasilof",2006,389645,744647,2008,151.3,60.39,-0.769577590240616,-0.991016100991152,-1.04985647697219,-0.987077288140129
"627","GOA","Kasilof",2007,365184,484387,2009,151.3,60.39,-0.267333921383882,-0.657195665261188,-0.492254853821717,-1.11263566580425
"628","GOA","Kasilof",2008,327018,873422,2010,151.3,60.39,0.230353155735657,-0.301888303051962,0.10348537832418,0.128125958160811
"629","GOA","Kasilof",2009,326283,1043701,2011,151.3,60.39,-0.206161510390122,-0.318420615817107,-0.541693902806066,0.0788447984875478
"630","GOA","Kenai",1969,72901,358046,1971,151.28,60.54,-1.52178392010704,-0.599502408365907,-1.16297444509851,-0.466270465341332
"631","GOA","Kenai",1970,101794,449129,1972,151.28,60.54,-1.58877026876396,-1.13310599000022,-1.46652375232966,-1.85967842485568
"632","GOA","Kenai",1971,406714,579683,1973,151.28,60.54,-1.2352021428022,-1.34471641424599,-1.08723540894114,-1.07336907980364
"633","GOA","Kenai",1972,431058,2116793,1974,151.28,60.54,-0.607599635797648,-0.917157249029014,-0.8390513336417,-1.10110173807864
"634","GOA","Kenai",1973,507072,1618914,1975,151.28,60.54,-1.00737612624207,-0.938186794075585,-0.856729322074058,-0.577000929204763
"635","GOA","Kenai",1974,209836,578231,1976,151.28,60.54,-0.357565511254713,-0.433647212439069,-0.361970354056221,-1.13645771494335
"636","GOA","Kenai",1975,184262,871111,1977,151.28,60.54,0.159675376729917,-0.44337790296379,-0.0968379969740086,0.412517006830911
"637","GOA","Kenai",1976,507440,998572,1978,151.28,60.54,-0.133910196540447,-0.0171515869223053,-0.231985883798913,-0.606193000778928
"638","GOA","Kenai",1977,951038,2161582,1979,151.28,60.54,0.151162655665438,-0.0797089220570273,0.183533117303923,0.142221233181101
"639","GOA","Kenai",1978,511781,3273259,1980,151.28,60.54,-0.0969660096897958,0.220744470202366,0.260006088712998,0.224845001426745
"640","GOA","Kenai",1979,373810,947229,1981,151.28,60.54,0.47793172092267,0.219583418518153,0.216952627063857,0.295167175999252
"641","GOA","Kenai",1980,615382,2057913,1982,151.28,60.54,-0.208308034125199,0.266900660061142,0.252767402092087,0.138738078128462
"642","GOA","Kenai",1981,535524,1928799,1983,151.28,60.54,0.814511853749596,0.495129516047394,0.67332523500686,0.366796726055712
"643","GOA","Kenai",1982,755672,8832028,1984,151.28,60.54,0.983165377359799,0.741439866398969,0.928761436570597,0.979853743958008
"644","GOA","Kenai",1983,792765,8694029,1985,151.28,60.54,-0.108068044914551,0.582599540399278,0.383972438619913,0.877669129183186
"645","GOA","Kenai",1984,446397,3412712,1986,151.28,60.54,0.383981832643102,0.739212623451763,0.669984370586051,-0.109724251943359
"646","GOA","Kenai",1985,573836,2014085,1987,151.28,60.54,0.530618961264687,0.684570835833822,1.08171837972241,1.44969299311546
"647","GOA","Kenai",1986,555207,1609931,1988,151.28,60.54,0.346067846494,0.580294084242206,0.145594629805578,0.713743766329364
