"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.2","w.sst.1"
"769","GOA","SE-SC AKPen",1967,132800,846192,1968,161,55.5,0.355509161058571,-0.799326360814678,-0.192535552079502
"770","GOA","SE-SC AKPen",1968,191700,296283,1969,161,55.5,0.063319890694325,-0.439337752225281,-1.40611716954985
"771","GOA","SE-SC AKPen",1969,96900,210772,1970,161,55.5,-0.998344955174712,0.03058559987898,0.527441665099292
"772","GOA","SE-SC AKPen",1970,171700,226309,1971,161,55.5,-2.26396817461296,-1.16297444509851,-0.466270465341332
"773","GOA","SE-SC AKPen",1971,199100,189619,1972,161,55.5,-1.38557473552566,-1.46652375232966,-1.85967842485568
"774","GOA","SE-SC AKPen",1972,145000,332619,1973,161,55.5,-1.27068597597163,-1.08723540894114,-1.07336907980364
"775","GOA","SE-SC AKPen",1973,130900,610441,1974,161,55.5,0.423647106347057,-0.8390513336417,-1.10110173807864
"776","GOA","SE-SC AKPen",1974,169800,727277,1975,161,55.5,-1.2363384352552,-0.856729322074058,-0.577000929204763
"777","GOA","SE-SC AKPen",1975,160200,583101,1976,161,55.5,-0.932139203924938,-0.361970354056221,-1.13645771494335
"778","GOA","SE-SC AKPen",1976,225300,916706,1977,161,55.5,1.18150221468416,-0.0968379969740086,0.412517006830911
"779","GOA","SE-SC AKPen",1977,500900,1199030,1978,161,55.5,-0.872322377087589,-0.231985883798913,-0.606193000778928
"780","GOA","SE-SC AKPen",1978,386200,1124790,1979,161,55.5,0.769839678515706,0.183533117303923,0.142221233181101
"781","GOA","SE-SC AKPen",1979,302700,926195,1980,161,55.5,-1.04197011190627,0.260006088712998,0.224845001426745
"782","GOA","SE-SC AKPen",1980,241600,1278872,1981,161,55.5,0.712269768433732,0.216952627063857,0.295167175999252
"783","GOA","SE-SC AKPen",1981,234500,823765,1982,161,55.5,-1.44985717710651,0.252767402092087,0.138738078128462
"784","GOA","SE-SC AKPen",1982,203000,1220785,1983,161,55.5,0.781502998537314,0.67332523500686,0.366796726055712
"785","GOA","SE-SC AKPen",1983,328900,1082446,1984,161,55.5,0.909845892664911,0.928761436570597,0.979853743958008
"786","GOA","SE-SC AKPen",1984,446000,1098618,1985,161,55.5,-0.748883939909818,0.383972438619913,0.877669129183186
"787","GOA","SE-SC AKPen",1985,284700,609867,1986,161,55.5,-0.760101549386841,0.669984370586051,-0.109724251943359
"788","GOA","SE-SC AKPen",1986,239600,771411,1987,161,55.5,0.250265114324936,1.08171837972241,1.44969299311546
"789","GOA","SE-SC AKPen",1987,329200,908773,1988,161,55.5,0.0334587803284204,0.145594629805578,0.713743766329364
"790","GOA","SE-SC AKPen",1988,269100,786622,1989,161,55.5,0.438898258590261,-0.312403456518694,-0.422554506718208
"791","GOA","SE-SC AKPen",1989,189200,503157,1990,161,55.5,0.144269022861731,-0.365865093523539,-0.20225240631918
"792","GOA","SE-SC AKPen",1990,210900,902864,1991,161,55.5,-0.0780293785464103,-0.0657616590892384,-0.529477780727899
"793","GOA","SE-SC AKPen",1991,345400,991094,1992,161,55.5,-0.190789308048377,0.118718613728388,0.397954462549422
"794","GOA","SE-SC AKPen",1992,194100,594511,1993,161,55.5,0.661951992507272,0.411571610276743,-0.160517235092646
"795","GOA","SE-SC AKPen",1993,172400,643420,1994,161,55.5,-0.101937309105514,0.143387633978044,0.983660455646132
"796","GOA","SE-SC AKPen",1994,211700,683187,1995,161,55.5,0.106407347029816,-0.48799250299162,-0.696885187690045
"797","GOA","SE-SC AKPen",1995,324750,732481,1996,161,55.5,0.0592695705323831,-0.39873507442581,-0.279099818293196
"798","GOA","SE-SC AKPen",1996,307400,702555,1997,161,55.5,1.95100871910029,0.322396547188567,-0.518370330558423
"799","GOA","SE-SC AKPen",1997,542050,915237,1998,161,55.5,0.389136579909357,0.787940707487218,1.16316342493556
"800","GOA","SE-SC AKPen",1998,390325,542817,1999,161,55.5,-0.737334888051611,-0.164182672264143,0.412717990038879
"801","GOA","SE-SC AKPen",1999,336050,423551,2000,161,55.5,-0.0933269273126412,-0.195308462254326,-0.741083334567166
"802","GOA","SE-SC AKPen",2000,264050,797625,2001,161,55.5,0.349020401967126,-0.178216166646019,0.350466410058514
"803","GOA","SE-SC AKPen",2001,473800,874372,2002,161,55.5,0.786576638973303,0.588585531883119,-0.706898743350551
"804","GOA","SE-SC AKPen",2002,333550,1090578,2003,161,55.5,1.12217268588755,1.01414319047334,1.88406980711679
"805","GOA","SE-SC AKPen",2003,297810,722410,2004,161,55.5,1.29921441549373,0.224816435197923,0.144216573829882
"806","GOA","SE-SC AKPen",2004,552000,699840,2005,161,55.5,1.79155168481588,0.143462462958788,0.305416296565964
"807","GOA","SE-SC AKPen",2005,648200,574052,2006,161,55.5,-0.131373610946309,-0.445913359838735,-0.0184913706483889
"808","GOA","SE-SC AKPen",2006,524900,550484,2007,161,55.5,0.416289601191849,-0.930206318584605,-0.873335349029081
"809","GOA","SE-SC AKPen",2007,327451,715246,2008,161,55.5,-0.342506618625955,-1.04985647697219,-0.987077288140129
"810","EBS","N AKPen",1962,34400,112200,1963,159.68,56.46,-0.399857882611354,-0.402246991669733,-0.446093421545893
"811","EBS","N AKPen",1963,47400,95500,1964,159.68,56.46,-0.782981938227944,-0.504227555808035,-0.358400561793573
"812","EBS","N AKPen",1964,44600,112900,1965,159.68,56.46,-1.00952280819794,-0.352792425988818,-0.650054549822497
"813","EBS","N AKPen",1965,23500,67600,1966,159.68,56.46,-0.493118561787969,-0.150557986695027,-0.0555303021551381
"814","EBS","N AKPen",1966,85500,141610,1967,159.68,56.46,0.542893078172827,-0.290777159260019,-0.245585671234917
"815","EBS","N AKPen",1967,74400,69834,1968,159.68,56.46,0.0813154664181183,-0.361357964241017,-0.335968647285122
"816","EBS","N AKPen",1968,88300,72329,1969,159.68,56.46,0.349623878535734,-0.148011093116634,-0.386747281196911
"817","EBS","N AKPen",1969,43500,91090,1970,159.68,56.46,-0.863590205859167,-0.0993798683388745,0.0907250949636443
"818","EBS","N AKPen",1970,106100,43036,1971,159.68,56.46,-1.72690695118069,-0.714882894304307,-0.289484831641393
"819","EBS","N AKPen",1971,49400,22493,1972,159.68,56.46,-1.53495590649966,-0.851435419970899,-1.14028095696722
"820","EBS","N AKPen",1972,47000,154994,1973,159.68,56.46,-0.516130299477001,-0.42346511716403,-0.562589882974577
"821","EBS","N AKPen",1973,41400,331734,1974,159.68,56.46,0.37981658868166,-0.311063369594287,-0.284340351353483
"822","EBS","N AKPen",1974,23000,180054,1975,159.68,56.46,-0.927399963943273,-0.642700789392039,-0.33778638783509
"823","EBS","N AKPen",1975,17600,150271,1976,159.68,56.46,-0.752661263541973,-0.424577577221983,-0.947615190948988
"824","EBS","N AKPen",1976,127400,696885,1977,159.68,56.46,0.711241595010091,0.215715719875267,0.0984600365050209
"825","EBS","N AKPen",1977,245500,627722,1978,159.68,56.46,-0.794179784245308,0.532177574667555,0.332971403245514
"826","EBS","N AKPen",1978,146900,503514,1979,159.68,56.46,0.491797515657636,0.503771820392958,0.731383746089596
"827","EBS","N AKPen",1979,114900,377781,1980,159.68,56.46,-1.23128650927504,0.127246805753395,0.276159894696321
"828","EBS","N AKPen",1980,364200,1023568,1981,159.68,56.46,0.580546220483739,0.198990487984853,-0.0216662831895314
"829","EBS","N AKPen",1981,276400,547389,1982,159.68,56.46,-1.73139146053824,0.151799195007351,0.419647259159237
"830","EBS","N AKPen",1982,267500,235553,1983,159.68,56.46,0.996243644696396,0.211145835284956,-0.116048869144534
"831","EBS","N AKPen",1983,199100,316846,1984,159.68,56.46,0.320319159658399,0.794481043279651,0.538340539714447
"832","EBS","N AKPen",1984,409300,358890,1985,159.68,56.46,-0.980891993682004,0.741740213007826,1.05062154684485
"833","EBS","N AKPen",1985,123900,233550,1986,159.68,56.46,-1.11879797083268,0.79854587487109,0.432858879170797
"834","EBS","N AKPen",1986,77900,211141,1987,159.68,56.46,0.872172768513178,0.861027657352201,1.16423287057138
"835","EBS","N AKPen",1987,161400,210038,1988,159.68,56.46,0.872280354377444,0.290161628565159,0.55782244413302
"836","EBS","N AKPen",1988,144100,373284,1989,159.68,56.46,0.403627087348599,0.0209450718645024,0.0225008129972978
"837","EBS","N AKPen",1989,102300,269963,1990,159.68,56.46,0.150526810189315,0.111219378848265,0.019389330731707
"838","EBS","N AKPen",1990,115600,274458,1991,159.68,56.46,0.714401760418398,0.261073158277534,0.203049426964823
"839","EBS","N AKPen",1991,81500,420388,1992,159.68,56.46,-0.425921015554008,0.134368208809702,0.319096889590246
"840","EBS","N AKPen",1992,136400,496625,1993,159.68,56.46,0.52145751236742,0.425004961504645,-0.0503604719708426
"841","EBS","N AKPen",1993,183400,212169,1994,159.68,56.46,-0.154975902034638,0.422058991948163,0.900370394980133
"842","EBS","N AKPen",1994,230800,417887,1995,159.68,56.46,0.729441531224195,0.323250922944148,-0.0562524110838067
"843","EBS","N AKPen",1995,347800,341720,1996,159.68,56.46,-0.152156120911461,0.490879396035025,0.702754256972103
"844","EBS","N AKPen",1996,436400,401987,1997,159.68,56.46,1.45208134795439,0.273072718115379,0.279004535097948
"845","EBS","N AKPen",1997,161000,347197,1998,159.68,56.46,0.79772154753988,0.265455285950297,0.267140901132811
"846","EBS","N AKPen",1998,380400,292001,1999,159.68,56.46,-0.503727745074153,-0.28733456842423,0.263769670767783
"847","EBS","N AKPen",1999,299500,236838,2000,159.68,56.46,-0.304285009227629,0.447620844132689,-0.838438807616242
"848","EBS","N AKPen",2000,338900,147830,2001,159.68,56.46,0.431925131576923,0.860060511199543,1.73368049588162
"849","EBS","N AKPen",2001,285900,112590,2002,159.68,56.46,1.37804237074401,0.681394115285195,-0.013559473482534
"850","EBS","N AKPen",2002,262800,474913,2003,159.68,56.46,1.09197529529341,1.09822345788301,1.37634770405292
"851","EBS","N AKPen",2003,214660,328337,2004,159.68,56.46,0.586431906464932,0.916571364503611,0.820099211713088
"852","EBS","N AKPen",2004,139350,301761,2005,159.68,56.46,1.72225513375055,0.40646419031796,1.01304351729413
"853","EBS","N AKPen",2005,103675,205956,2006,159.68,56.46,0.38446064918099,-0.121560743819838,-0.200115136658214
"854","EBS","N AKPen",2006,382583,265303,2007,159.68,56.46,0.561685735690271,-0.274655827337283,-0.0430063509814625
"855","EBS","N AKPen",2007,243334,161336,2008,159.68,56.46,-0.155382016549926,-0.711500007908591,-0.506305303693103
