,stock.id,species,stock,region,sub.region,broodYr,spawn,rec
2076,NA,Sockeye,Portage,WC,Fraser River,2011,330,57
2077,NA,Sockeye,Weaver,WC,Fraser River,1966,9860,76161
2078,NA,Sockeye,Weaver,WC,Fraser River,1967,10619,88405
2079,NA,Sockeye,Weaver,WC,Fraser River,1969,30604,412913
2080,NA,Sockeye,Weaver,WC,Fraser River,1972,15027,350142
2081,NA,Sockeye,Weaver,WC,Fraser River,1973,24885,274667
2082,NA,Sockeye,Weaver,WC,Fraser River,1974,28099,284880
2083,NA,Sockeye,Weaver,WC,Fraser River,1975,16033,169860
2084,NA,Sockeye,Weaver,WC,Fraser River,1976,28243,304434
2085,NA,Sockeye,Weaver,WC,Fraser River,1977,28510,235763
2086,NA,Sockeye,Weaver,WC,Fraser River,1979,25702,141028
2087,NA,Sockeye,Weaver,WC,Fraser River,1980,43285,364714
2088,NA,Sockeye,Weaver,WC,Fraser River,1981,22627,270292
2089,NA,Sockeye,Weaver,WC,Fraser River,1982,115031,1505995
2090,NA,Sockeye,Weaver,WC,Fraser River,1983,27380,239991
2091,NA,Sockeye,Weaver,WC,Fraser River,1984,30435,635778
2092,NA,Sockeye,Weaver,WC,Fraser River,1985,22773,69300
2093,NA,Sockeye,Weaver,WC,Fraser River,1986,41837,42717
2094,NA,Sockeye,Weaver,WC,Fraser River,1987,30106,220718
2095,NA,Sockeye,Weaver,WC,Fraser River,1988,27623,513778
2096,NA,Sockeye,Weaver,WC,Fraser River,1991,18710,65545
2097,NA,Sockeye,Weaver,WC,Fraser River,1993,34019,501325
2098,NA,Sockeye,Weaver,WC,Fraser River,1994,35516,715932
2099,NA,Sockeye,Weaver,WC,Fraser River,1995,10905,266443
2100,NA,Sockeye,Weaver,WC,Fraser River,1996,26849,383413
2101,NA,Sockeye,Weaver,WC,Fraser River,1997,10724,215997
2102,NA,Sockeye,Weaver,WC,Fraser River,1998,29811,566885
2103,NA,Sockeye,Weaver,WC,Fraser River,1999,13106,246929
2104,NA,Sockeye,Weaver,WC,Fraser River,2001,8035,196083
2105,NA,Sockeye,Weaver,WC,Fraser River,2002,36269,242830
2106,NA,Sockeye,Weaver,WC,Fraser River,2003,24681,188799
2107,NA,Sockeye,Weaver,WC,Fraser River,2004,13967,121252
2108,NA,Sockeye,Weaver,WC,Fraser River,2005,23597,65091
2109,NA,Sockeye,Weaver,WC,Fraser River,2006,13618,247382
2110,NA,Sockeye,Weaver,WC,Fraser River,2007,15825,333790
2111,NA,Sockeye,Weaver,WC,Fraser River,2009,12871,230325
2112,NA,Sockeye,Weaver,WC,Fraser River,2010,25328,129799
2113,NA,Sockeye,Weaver,WC,Fraser River,2011,24535,709
2114,NA,Sockeye,Fennell,WC,Fraser River,1973,83,1106
2115,NA,Sockeye,Fennell,WC,Fraser River,1974,70,586
2116,NA,Sockeye,Fennell,WC,Fraser River,1976,2373,22761
2117,NA,Sockeye,Fennell,WC,Fraser River,1979,8046,18564
2118,NA,Sockeye,Fennell,WC,Fraser River,1980,4413,36205
2119,NA,Sockeye,Fennell,WC,Fraser River,1981,1067,3947
2120,NA,Sockeye,Fennell,WC,Fraser River,1982,656,11140
2121,NA,Sockeye,Fennell,WC,Fraser River,1983,2596,39122
2122,NA,Sockeye,Fennell,WC,Fraser River,1984,6291,49644
2123,NA,Sockeye,Fennell,WC,Fraser River,1986,3323,35411
2124,NA,Sockeye,Fennell,WC,Fraser River,1987,9212,78650
2125,NA,Sockeye,Fennell,WC,Fraser River,1988,13209,50650
2126,NA,Sockeye,Fennell,WC,Fraser River,1989,2813,19804
2127,NA,Sockeye,Fennell,WC,Fraser River,1990,6702,22995
2128,NA,Sockeye,Fennell,WC,Fraser River,1991,11945,14854
2129,NA,Sockeye,Fennell,WC,Fraser River,1992,6103,50629
2130,NA,Sockeye,Fennell,WC,Fraser River,1993,5030,43315
2131,NA,Sockeye,Fennell,WC,Fraser River,1994,3515,14061
2132,NA,Sockeye,Fennell,WC,Fraser River,1995,5988,37010
2133,NA,Sockeye,Fennell,WC,Fraser River,1996,15409,13827
2134,NA,Sockeye,Fennell,WC,Fraser River,1997,4379,6261
2135,NA,Sockeye,Fennell,WC,Fraser River,1998,4972,13140
2136,NA,Sockeye,Fennell,WC,Fraser River,1999,3341,43525
2137,NA,Sockeye,Fennell,WC,Fraser River,2000,4796,60597
2138,NA,Sockeye,Fennell,WC,Fraser River,2001,3343,11861
2139,NA,Sockeye,Fennell,WC,Fraser River,2002,4936,76212
2140,NA,Sockeye,Fennell,WC,Fraser River,2003,5317,13693
2141,NA,Sockeye,Fennell,WC,Fraser River,2004,1594,7677
2142,NA,Sockeye,Fennell,WC,Fraser River,2005,2817,2785
2143,NA,Sockeye,Fennell,WC,Fraser River,2006,8278,31124
2144,NA,Sockeye,Fennell,WC,Fraser River,2007,6900,6202
2145,NA,Sockeye,Fennell,WC,Fraser River,2009,715,8626
2146,NA,Sockeye,Fennell,WC,Fraser River,2010,5564,27500
2147,NA,Sockeye,Fennell,WC,Fraser River,2011,4498,1903
2148,NA,Sockeye,Scotch,WC,Fraser River,1965,777,16637
2149,NA,Sockeye,Scotch,WC,Fraser River,1966,236,2956
2150,NA,Sockeye,Scotch,WC,Fraser River,1970,142,2236
2151,NA,Sockeye,Scotch,WC,Fraser River,1973,2966,57906
2152,NA,Sockeye,Scotch,WC,Fraser River,1976,20,279
2153,NA,Sockeye,Scotch,WC,Fraser River,1977,6702,77703
2154,NA,Sockeye,Scotch,WC,Fraser River,1978,1091,19328
2155,NA,Sockeye,Scotch,WC,Fraser River,1980,62,1532
2156,NA,Sockeye,Scotch,WC,Fraser River,1981,6887,25367
2157,NA,Sockeye,Scotch,WC,Fraser River,1983,133,2632
2158,NA,Sockeye,Scotch,WC,Fraser River,1984,265,2625
2159,NA,Sockeye,Scotch,WC,Fraser River,1986,11299,257059
2160,NA,Sockeye,Scotch,WC,Fraser River,1988,723,3320
2161,NA,Sockeye,Scotch,WC,Fraser River,1989,3928,16728
2162,NA,Sockeye,Scotch,WC,Fraser River,1990,34411,316280
2163,NA,Sockeye,Scotch,WC,Fraser River,1991,4539,25716
2164,NA,Sockeye,Scotch,WC,Fraser River,1992,1385,2454
2165,NA,Sockeye,Scotch,WC,Fraser River,1993,3259,11886
2166,NA,Sockeye,Scotch,WC,Fraser River,1994,26711,184451
2167,NA,Sockeye,Scotch,WC,Fraser River,1995,7810,14176
2168,NA,Sockeye,Scotch,WC,Fraser River,1996,2205,4148
2169,NA,Sockeye,Scotch,WC,Fraser River,1997,1415,2253
2170,NA,Sockeye,Scotch,WC,Fraser River,1998,17001,193690
2171,NA,Sockeye,Scotch,WC,Fraser River,1999,2034,26423
2172,NA,Sockeye,Scotch,WC,Fraser River,2000,1732,41212
2173,NA,Sockeye,Scotch,WC,Fraser River,2002,50375,693222
2174,NA,Sockeye,Scotch,WC,Fraser River,2003,2477,1681
2175,NA,Sockeye,Scotch,WC,Fraser River,2004,432,3913
2176,NA,Sockeye,Scotch,WC,Fraser River,2005,2686,5761
2177,NA,Sockeye,Scotch,WC,Fraser River,2006,72735,1036578
2178,NA,Sockeye,Scotch,WC,Fraser River,2007,4758,49724
2179,NA,Sockeye,Scotch,WC,Fraser River,2009,2665,47655
2180,NA,Sockeye,Scotch,WC,Fraser River,2010,273905,423161
2181,NA,Sockeye,Scotch,WC,Fraser River,2011,12451,8966
2182,NA,Sockeye,Gates,WC,Fraser River,1968,3835,82665
2183,NA,Sockeye,Gates,WC,Fraser River,1969,359,4766
2184,NA,Sockeye,Gates,WC,Fraser River,1975,1246,19756
2185,NA,Sockeye,Gates,WC,Fraser River,1976,8820,73230
2186,NA,Sockeye,Gates,WC,Fraser River,1977,1174,21324
2187,NA,Sockeye,Gates,WC,Fraser River,1978,129,1647
2188,NA,Sockeye,Gates,WC,Fraser River,1979,1648,18266
2189,NA,Sockeye,Gates,WC,Fraser River,1980,11032,79631
2190,NA,Sockeye,Gates,WC,Fraser River,1981,1908,18129
2191,NA,Sockeye,Gates,WC,Fraser River,1982,439,9701
2192,NA,Sockeye,Gates,WC,Fraser River,1983,3055,28098
2193,NA,Sockeye,Gates,WC,Fraser River,1984,9072,137919
2194,NA,Sockeye,Gates,WC,Fraser River,1986,1879,27349
2195,NA,Sockeye,Gates,WC,Fraser River,1987,4105,27833
2196,NA,Sockeye,Gates,WC,Fraser River,1988,17840,319543
2197,NA,Sockeye,Gates,WC,Fraser River,1989,9794,53094
2198,NA,Sockeye,Gates,WC,Fraser River,1990,3304,15949
2199,NA,Sockeye,Gates,WC,Fraser River,1991,4618,21685
2200,NA,Sockeye,Gates,WC,Fraser River,1992,9224,195433
2201,NA,Sockeye,Gates,WC,Fraser River,1993,9089,67524
2202,NA,Sockeye,Gates,WC,Fraser River,1994,1706,34364
2203,NA,Sockeye,Gates,WC,Fraser River,1995,4533,23459
2204,NA,Sockeye,Gates,WC,Fraser River,1996,14150,198058
2205,NA,Sockeye,Gates,WC,Fraser River,1997,1877,13409
2206,NA,Sockeye,Gates,WC,Fraser River,1998,2442,4812
2207,NA,Sockeye,Gates,WC,Fraser River,1999,1765,42642
2208,NA,Sockeye,Gates,WC,Fraser River,2000,16571,92002
2209,NA,Sockeye,Gates,WC,Fraser River,2001,4008,50246
2210,NA,Sockeye,Gates,WC,Fraser River,2002,1144,13001
2211,NA,Sockeye,Gates,WC,Fraser River,2003,5036,4761
2212,NA,Sockeye,Gates,WC,Fraser River,2004,5484,49333
2213,NA,Sockeye,Gates,WC,Fraser River,2005,8850,15088
2214,NA,Sockeye,Gates,WC,Fraser River,2009,5274,122248
2215,NA,Sockeye,Gates,WC,Fraser River,2010,5903,44766
2216,NA,Sockeye,Gates,WC,Fraser River,2011,26433,37443
2217,NA,Sockeye,Nadina,WC,Fraser River,1973,10726,73354
2218,NA,Sockeye,Nadina,WC,Fraser River,1974,2072,20212
2219,NA,Sockeye,Nadina,WC,Fraser River,1975,8655,158876
2220,NA,Sockeye,Nadina,WC,Fraser River,1976,898,7274
2221,NA,Sockeye,Nadina,WC,Fraser River,1977,10085,132049
2222,NA,Sockeye,Nadina,WC,Fraser River,1978,1527,31247
2223,NA,Sockeye,Nadina,WC,Fraser River,1979,21272,101373
2224,NA,Sockeye,Nadina,WC,Fraser River,1980,1603,21372
2225,NA,Sockeye,Nadina,WC,Fraser River,1981,11363,76800
2226,NA,Sockeye,Nadina,WC,Fraser River,1982,1423,6775
2227,NA,Sockeye,Nadina,WC,Fraser River,1983,15945,149731
2228,NA,Sockeye,Nadina,WC,Fraser River,1984,3847,24917
2229,NA,Sockeye,Nadina,WC,Fraser River,1985,7731,46853
2230,NA,Sockeye,Nadina,WC,Fraser River,1986,2051,20838
2231,NA,Sockeye,Nadina,WC,Fraser River,1987,15643,191036
2232,NA,Sockeye,Nadina,WC,Fraser River,1988,4514,57739
2233,NA,Sockeye,Nadina,WC,Fraser River,1989,2653,20016
2234,NA,Sockeye,Nadina,WC,Fraser River,1990,3405,15734
2235,NA,Sockeye,Nadina,WC,Fraser River,1991,33387,56339
2236,NA,Sockeye,Nadina,WC,Fraser River,1993,4797,56702
2237,NA,Sockeye,Nadina,WC,Fraser River,1994,1077,18358
2238,NA,Sockeye,Nadina,WC,Fraser River,1995,8452,65517
2239,NA,Sockeye,Nadina,WC,Fraser River,1997,2624,3186
2240,NA,Sockeye,Nadina,WC,Fraser River,1998,1983,4879
2241,NA,Sockeye,Nadina,WC,Fraser River,1999,5026,11388
2242,NA,Sockeye,Nadina,WC,Fraser River,2000,65446,259537
2243,NA,Sockeye,Nadina,WC,Fraser River,2001,17875,96134
2244,NA,Sockeye,Nadina,WC,Fraser River,2002,1031,6180
2245,NA,Sockeye,Nadina,WC,Fraser River,2003,1677,3705
2246,NA,Sockeye,Nadina,WC,Fraser River,2004,13773,219464
2247,NA,Sockeye,Nadina,WC,Fraser River,2005,12141,16209
2248,NA,Sockeye,Nadina,WC,Fraser River,2006,4487,64878
2249,NA,Sockeye,Nadina,WC,Fraser River,2007,1006,11542
2250,NA,Sockeye,Nadina,WC,Fraser River,2008,10169,91101
2251,NA,Sockeye,Nadina,WC,Fraser River,2009,3718,21779
2252,NA,Sockeye,Nadina,WC,Fraser River,2010,11892,198859
2253,NA,Sockeye,Nadina,WC,Fraser River,2011,1195,11223
2254,NA,Sockeye,Pitt,WC,Fraser River,1950,13313,146337
2255,NA,Sockeye,Pitt,WC,Fraser River,1951,17922,120302
2256,NA,Sockeye,Pitt,WC,Fraser River,1952,21904,72178
2257,NA,Sockeye,Pitt,WC,Fraser River,1953,9303,25807
2258,NA,Sockeye,Pitt,WC,Fraser River,1954,8332,51094
2259,NA,Sockeye,Pitt,WC,Fraser River,1955,11221,166937
2260,NA,Sockeye,Pitt,WC,Fraser River,1956,11107,70323
2261,NA,Sockeye,Pitt,WC,Fraser River,1957,5130,29207
2262,NA,Sockeye,Pitt,WC,Fraser River,1958,6658,16535
2263,NA,Sockeye,Pitt,WC,Fraser River,1959,6096,62493
2264,NA,Sockeye,Pitt,WC,Fraser River,1960,12532,33314
2265,NA,Sockeye,Pitt,WC,Fraser River,1961,6542,103035
2266,NA,Sockeye,Pitt,WC,Fraser River,1962,8479,57275
2267,NA,Sockeye,Pitt,WC,Fraser River,1963,5798,142935
2268,NA,Sockeye,Pitt,WC,Fraser River,1965,3387,38984
2269,NA,Sockeye,Pitt,WC,Fraser River,1966,10735,77701
2270,NA,Sockeye,Pitt,WC,Fraser River,1967,5241,67780
2271,NA,Sockeye,Pitt,WC,Fraser River,1968,8194,105588
2272,NA,Sockeye,Pitt,WC,Fraser River,1969,11739,61083
2273,NA,Sockeye,Pitt,WC,Fraser River,1970,3123,55398
2274,NA,Sockeye,Pitt,WC,Fraser River,1972,6575,123179
2275,NA,Sockeye,Pitt,WC,Fraser River,1973,4713,29176
2276,NA,Sockeye,Pitt,WC,Fraser River,1974,8859,135945
2277,NA,Sockeye,Pitt,WC,Fraser River,1975,21376,85230
2278,NA,Sockeye,Pitt,WC,Fraser River,1976,19475,105588
2279,NA,Sockeye,Pitt,WC,Fraser River,1977,7798,34586
2280,NA,Sockeye,Pitt,WC,Fraser River,1978,14116,34978
2281,NA,Sockeye,Pitt,WC,Fraser River,1979,20384,38819
2282,NA,Sockeye,Pitt,WC,Fraser River,1980,9191,16913
2283,NA,Sockeye,Pitt,WC,Fraser River,1981,13301,40270
2284,NA,Sockeye,Pitt,WC,Fraser River,1982,5090,18265
2285,NA,Sockeye,Pitt,WC,Fraser River,1983,10093,62053
2286,NA,Sockeye,Pitt,WC,Fraser River,1984,8759,75994
2287,NA,Sockeye,Pitt,WC,Fraser River,1985,2113,23208
2288,NA,Sockeye,Pitt,WC,Fraser River,1986,12305,40001
2289,NA,Sockeye,Pitt,WC,Fraser River,1987,5533,22485
2290,NA,Sockeye,Pitt,WC,Fraser River,1988,19026,62489
2291,NA,Sockeye,Pitt,WC,Fraser River,1989,9051,16691
2292,NA,Sockeye,Pitt,WC,Fraser River,1990,6037,9117
2293,NA,Sockeye,Pitt,WC,Fraser River,1991,10867,33888
2294,NA,Sockeye,Pitt,WC,Fraser River,1992,4411,100553
2295,NA,Sockeye,Pitt,WC,Fraser River,1993,11430,103267
2296,NA,Sockeye,Pitt,WC,Fraser River,1994,4087,35089
2297,NA,Sockeye,Pitt,WC,Fraser River,1995,3185,52971
2298,NA,Sockeye,Pitt,WC,Fraser River,1996,21678,151964
2299,NA,Sockeye,Pitt,WC,Fraser River,1997,17239,96262
2300,NA,Sockeye,Pitt,WC,Fraser River,1998,49869,133321
2301,NA,Sockeye,Pitt,WC,Fraser River,1999,19388,142825
2302,NA,Sockeye,Pitt,WC,Fraser River,2000,18581,111288
2303,NA,Sockeye,Pitt,WC,Fraser River,2001,74627,54820
2304,NA,Sockeye,Pitt,WC,Fraser River,2002,39138,69160
2305,NA,Sockeye,Pitt,WC,Fraser River,2003,39970,13966
2306,NA,Sockeye,Pitt,WC,Fraser River,2004,33786,40053
2307,NA,Sockeye,Pitt,WC,Fraser River,2005,33806,8548
2308,NA,Sockeye,Pitt,WC,Fraser River,2006,21301,67277
2309,NA,Sockeye,Pitt,WC,Fraser River,2007,19935,81659
2310,NA,Sockeye,Pitt,WC,Fraser River,2008,6348,80160
2311,NA,Sockeye,Pitt,WC,Fraser River,2009,18838,50938
2312,NA,Sockeye,Pitt,WC,Fraser River,2010,8783,45176
2313,NA,Sockeye,Pitt,WC,Fraser River,2011,30439,77764
2314,NA,Sockeye,Harrison,WC,Fraser River,1950,18216,78099
2315,NA,Sockeye,Harrison,WC,Fraser River,1951,13181,122022
2316,NA,Sockeye,Harrison,WC,Fraser River,1952,17215,23054
2317,NA,Sockeye,Harrison,WC,Fraser River,1953,7641,9784
2318,NA,Sockeye,Harrison,WC,Fraser River,1954,16869,14797
2319,NA,Sockeye,Harrison,WC,Fraser River,1958,6404,59892
2320,NA,Sockeye,Harrison,WC,Fraser River,1959,17692,41545
2321,NA,Sockeye,Harrison,WC,Fraser River,1960,7076,29451
2322,NA,Sockeye,Harrison,WC,Fraser River,1961,21725,13225
2323,NA,Sockeye,Harrison,WC,Fraser River,1962,4197,50812
2324,NA,Sockeye,Harrison,WC,Fraser River,1963,9803,87825
2325,NA,Sockeye,Harrison,WC,Fraser River,1965,7779,20432
2326,NA,Sockeye,Harrison,WC,Fraser River,1966,9295,55444
2327,NA,Sockeye,Harrison,WC,Fraser River,1967,12672,50935
2328,NA,Sockeye,Harrison,WC,Fraser River,1968,2854,17838
2329,NA,Sockeye,Harrison,WC,Fraser River,1969,7559,7302
2330,NA,Sockeye,Harrison,WC,Fraser River,1970,6471,39763
2331,NA,Sockeye,Harrison,WC,Fraser River,1972,794,1963
2332,NA,Sockeye,Harrison,WC,Fraser River,1973,1571,37681
2333,NA,Sockeye,Harrison,WC,Fraser River,1974,8709,40338
2334,NA,Sockeye,Harrison,WC,Fraser River,1976,2933,44728
2335,NA,Sockeye,Harrison,WC,Fraser River,1977,1374,24058
2336,NA,Sockeye,Harrison,WC,Fraser River,1978,10488,41193
2337,NA,Sockeye,Harrison,WC,Fraser River,1979,20234,10895
2338,NA,Sockeye,Harrison,WC,Fraser River,1980,2262,14393
2339,NA,Sockeye,Harrison,WC,Fraser River,1981,1788,17869
2340,NA,Sockeye,Harrison,WC,Fraser River,1982,4686,28956
2341,NA,Sockeye,Harrison,WC,Fraser River,1983,2132,17919
2342,NA,Sockeye,Harrison,WC,Fraser River,1984,689,5265
2343,NA,Sockeye,Harrison,WC,Fraser River,1985,1825,14476
2344,NA,Sockeye,Harrison,WC,Fraser River,1986,4145,9610
2345,NA,Sockeye,Harrison,WC,Fraser River,1987,2686,46184
2346,NA,Sockeye,Harrison,WC,Fraser River,1988,947,4013
2347,NA,Sockeye,Harrison,WC,Fraser River,1989,1998,13564
2348,NA,Sockeye,Harrison,WC,Fraser River,1991,7958,38111
2349,NA,Sockeye,Harrison,WC,Fraser River,1992,172,3736
2350,NA,Sockeye,Harrison,WC,Fraser River,1993,2271,19096
2351,NA,Sockeye,Harrison,WC,Fraser River,1994,6087,20682
2352,NA,Sockeye,Harrison,WC,Fraser River,1995,6758,49813
2353,NA,Sockeye,Harrison,WC,Fraser River,1996,8255,7560
2354,NA,Sockeye,Harrison,WC,Fraser River,1998,3013,64475
2355,NA,Sockeye,Harrison,WC,Fraser River,1999,5592,91504
2356,NA,Sockeye,Harrison,WC,Fraser River,2000,1745,12173
2357,NA,Sockeye,Harrison,WC,Fraser River,2002,24384,276837
2358,NA,Sockeye,Harrison,WC,Fraser River,2003,6043,105777
2359,NA,Sockeye,Harrison,WC,Fraser River,2005,211547,15936
2360,NA,Sockeye,Harrison,WC,Fraser River,2006,90944,1388576
2361,NA,Sockeye,Harrison,WC,Fraser River,2009,100603,174770
2362,NA,Sockeye,Harrison,WC,Fraser River,2010,399661,1493100
2363,NA,Sockeye,Harrison,WC,Fraser River,2011,387080,229784
2364,101,Chinook,Ayakulik,Westward,NA,1977,4958,16470
2365,101,Chinook,Ayakulik,Westward,NA,1978,4551,10526
2366,101,Chinook,Ayakulik,Westward,NA,1979,4641,10499
2367,101,Chinook,Ayakulik,Westward,NA,1980,935,4767
2368,101,Chinook,Ayakulik,Westward,NA,1981,7699,14769
2369,101,Chinook,Ayakulik,Westward,NA,1982,3230,15274
2370,101,Chinook,Ayakulik,Westward,NA,1983,15366,22503
2371,101,Chinook,Ayakulik,Westward,NA,1984,6065,17032
2372,101,Chinook,Ayakulik,Westward,NA,1985,8075,19011
2373,101,Chinook,Ayakulik,Westward,NA,1986,6295,16738
2374,101,Chinook,Ayakulik,Westward,NA,1987,15510,10899
2375,101,Chinook,Ayakulik,Westward,NA,1988,20770,10821
2376,101,Chinook,Ayakulik,Westward,NA,1989,15042,18484
2377,101,Chinook,Ayakulik,Westward,NA,1990,10999,10726
2378,101,Chinook,Ayakulik,Westward,NA,1991,12425,16314
2379,101,Chinook,Ayakulik,Westward,NA,1992,8359,17620
2380,101,Chinook,Ayakulik,Westward,NA,1993,6815,9635
2381,101,Chinook,Ayakulik,Westward,NA,1994,8190,23550
2382,101,Chinook,Ayakulik,Westward,NA,1995,17501,30626
2383,101,Chinook,Ayakulik,Westward,NA,1996,9925,8816
2384,101,Chinook,Ayakulik,Westward,NA,1997,13167,10506
2385,101,Chinook,Ayakulik,Westward,NA,1998,13779,31883
2386,101,Chinook,Ayakulik,Westward,NA,1999,12894,14125
2387,101,Chinook,Ayakulik,Westward,NA,2000,19724,6729
2388,101,Chinook,Ayakulik,Westward,NA,2001,13361,6699
2389,101,Chinook,Ayakulik,Westward,NA,2002,12190,3467
2390,101,Chinook,Ayakulik,Westward,NA,2003,17106,2461
2391,101,Chinook,Ayakulik,Westward,NA,2004,24425,3032
2392,101,Chinook,Ayakulik,Westward,NA,2005,8175,4314
2393,101,Chinook,Ayakulik,Westward,NA,2006,2937,6401
2394,101,Chinook,Ayakulik,Westward,NA,2007,6232,3997
2395,101,Chinook,Ayakulik,Westward,NA,2008,3071,1970
2396,101,Chinook,Ayakulik,Westward,NA,2009,2615,2141
2397,102,Chinook,Karluk,Westward,NA,1976,6436,7143
2398,102,Chinook,Karluk,Westward,NA,1977,7973,10769
2399,102,Chinook,Karluk,Westward,NA,1978,9334,9778
2400,102,Chinook,Karluk,Westward,NA,1979,9094,6356
2401,102,Chinook,Karluk,Westward,NA,1980,4349,4127
2402,102,Chinook,Karluk,Westward,NA,1981,7114,6146
2403,102,Chinook,Karluk,Westward,NA,1982,6693,9612
2404,102,Chinook,Karluk,Westward,NA,1983,11442,12118
2405,102,Chinook,Karluk,Westward,NA,1984,7572,14756
2406,102,Chinook,Karluk,Westward,NA,1985,4890,12722
2407,102,Chinook,Karluk,Westward,NA,1986,4307,8984
2408,102,Chinook,Karluk,Westward,NA,1987,7731,18306
2409,102,Chinook,Karluk,Westward,NA,1988,12518,19443
2410,102,Chinook,Karluk,Westward,NA,1989,9925,14799
2411,102,Chinook,Karluk,Westward,NA,1990,13742,10577
2412,102,Chinook,Karluk,Westward,NA,1991,12423,12433
2413,102,Chinook,Karluk,Westward,NA,1992,8745,16374
2414,102,Chinook,Karluk,Westward,NA,1993,12310,9169
2415,102,Chinook,Karluk,Westward,NA,1994,10566,15352
2416,102,Chinook,Karluk,Westward,NA,1995,11373,9934
2417,102,Chinook,Karluk,Westward,NA,1996,8356,5584
2418,102,Chinook,Karluk,Westward,NA,1997,11869,5827
2419,102,Chinook,Karluk,Westward,NA,1998,9066,13249
2420,102,Chinook,Karluk,Westward,NA,1999,11297,8806
2421,102,Chinook,Karluk,Westward,NA,2000,7879,6095
2422,102,Chinook,Karluk,Westward,NA,2001,3149,2850
2423,102,Chinook,Karluk,Westward,NA,2002,6574,1396
2424,102,Chinook,Karluk,Westward,NA,2003,6965,1099
2425,102,Chinook,Karluk,Westward,NA,2004,6805,2327
2426,102,Chinook,Karluk,Westward,NA,2005,4611,2542
2427,102,Chinook,Karluk,Westward,NA,2006,3351,4310
2428,102,Chinook,Karluk,Westward,NA,2007,1609,2153
2429,102,Chinook,Karluk,Westward,NA,2008,752,1780
2430,102,Chinook,Karluk,Westward,NA,2009,1306,4340
2431,103,Chinook,Chignik,Westward,NA,1980,669,5955.2
2432,103,Chinook,Chignik,Westward,NA,1981,1396,5087.9
2433,103,Chinook,Chignik,Westward,NA,1982,2205,6634.2
2434,103,Chinook,Chignik,Westward,NA,1983,1736,6981.2
2435,103,Chinook,Chignik,Westward,NA,1984,5341,7430.4
2436,103,Chinook,Chignik,Westward,NA,1985,2937,6930.5
2437,103,Chinook,Chignik,Westward,NA,1986,3405,6729.1
2438,103,Chinook,Chignik,Westward,NA,1987,2417,7483.2
2439,103,Chinook,Chignik,Westward,NA,1988,4635,5195.2
2440,103,Chinook,Chignik,Westward,NA,1989,3135,8326.9
2441,103,Chinook,Chignik,Westward,NA,1990,4157,4208
2442,103,Chinook,Chignik,Westward,NA,1991,4338,4497
2443,103,Chinook,Chignik,Westward,NA,1992,3599,3862.1
2444,103,Chinook,Chignik,Westward,NA,1993,1739,5116.1
2445,103,Chinook,Chignik,Westward,NA,1994,2809,4986.8
2446,103,Chinook,Chignik,Westward,NA,1995,4081,5570.4
2447,103,Chinook,Chignik,Westward,NA,1996,3278,3156.2
2448,103,Chinook,Chignik,Westward,NA,1997,3617,1977.7
2449,103,Chinook,Chignik,Westward,NA,1998,2868,9365.3
2450,103,Chinook,Chignik,Westward,NA,1999,3521,10764.1
2451,103,Chinook,Chignik,Westward,NA,2000,4078,12008
2452,103,Chinook,Chignik,Westward,NA,2001,2785,3837.4
2453,103,Chinook,Chignik,Westward,NA,2002,2821,2749
2454,103,Chinook,Chignik,Westward,NA,2003,6205,2376.4
2455,103,Chinook,Chignik,Westward,NA,2004,7633,3162.4
2456,103,Chinook,Chignik,Westward,NA,2005,6037,3953.7
2457,103,Chinook,Chignik,Westward,NA,2006,3175,3285
2458,103,Chinook,Chignik,Westward,NA,2007,1675,2085.3
2459,103,Chinook,Chignik,Westward,NA,2008,1620,2119
2460,104,Chinook,Nelson,Westward,NA,1981,5046,8636
2461,104,Chinook,Nelson,Westward,NA,1982,6503,7665
2462,104,Chinook,Nelson,Westward,NA,1983,12561,5730
2463,104,Chinook,Nelson,Westward,NA,1984,5412,6668
2464,104,Chinook,Nelson,Westward,NA,1985,4500,4956
2465,104,Chinook,Nelson,Westward,NA,1986,4757,4607
2466,104,Chinook,Nelson,Westward,NA,1987,3854,11131
2467,104,Chinook,Nelson,Westward,NA,1988,1873,7643
2468,104,Chinook,Nelson,Westward,NA,1989,2500,6028
2469,104,Chinook,Nelson,Westward,NA,1990,1800,4448
2470,104,Chinook,Nelson,Westward,NA,1991,4981,9451
2471,104,Chinook,Nelson,Westward,NA,1992,2320,4852
2472,104,Chinook,Nelson,Westward,NA,1993,5160,5724
2473,104,Chinook,Nelson,Westward,NA,1994,4552,7768
2474,104,Chinook,Nelson,Westward,NA,1995,2127,7489
2475,104,Chinook,Nelson,Westward,NA,1996,3967,7592
